CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
1978,Male,69,53,357.39,325113.78,Semi Annually,Cash,No,No,No,Yes,No,No,Yes,Yes
1979,Male,29,25,11987.51,669652.7,Monthly,Bank Transfer,DSL,Yes,Yes,No,Yes,Yes,No,No
1980,Female,30,62,7062.74,399903.02,Quarterly,Bank Transfer,DSL,No,Yes,Yes,Yes,No,Yes,No
1981,Male,62,4,2336.18,84812.24,Quarterly,Credit Card,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
1982,Female,59,13,3546.07,186983.11,Monthly,Bank Transfer,Fiber optic,No,Yes,No,No,No,No,Yes
1983,Female,56,42,7489.95,571731.71,Monthly,Cheque,No,Yes,No,Yes,No,Yes,No,No
1984,Male,42,49,1823.86,718173.62,Monthly,Cash,Fiber optic,Yes,Yes,Yes,No,Yes,No,No
1985,Female,63,56,639.91,85196.62,Annually,Credit Card,DSL,No,Yes,No,Yes,Yes,Yes,Yes
1986,Female,49,47,9622.06,692729.68,Quarterly,Cash,Fiber optic,No,No,No,Yes,Yes,Yes,Yes
1987,Female,79,8,8646.99,641265.17,Monthly,Cheque,Fiber optic,No,No,Yes,Yes,Yes,Yes,No
1988,Female,41,55,3853.3,291683.24,Monthly,Cash,DSL,No,No,No,No,No,No,Yes
1989,Male,65,18,890.2,554528.68,Monthly,Bank Transfer,Fiber optic,Yes,Yes,Yes,No,No,Yes,No
1990,Male,64,35,5938.0,157691.56,Semi Annually,Credit Card,DSL,Yes,No,Yes,Yes,No,No,Yes
1991,Female,61,32,3459.0,652580.71,Quarterly,Cash,Fiber optic,Yes,Yes,No,No,No,No,Yes
1992,Male,26,24,4893.79,529297.83,Quarterly,Digital Wallet,Fiber optic,No,No,No,Yes,Yes,No,Yes
1993,Male,57,7,3432.84,356675.21,Annually,Credit Card,No,No,No,No,No,No,Yes,No
1994,Male,67,13,2268.16,692968.68,Semi Annually,Cash,Fiber optic,Yes,No,No,Yes,No,No,Yes
1995,Male,40,69,4766.48,119995.26,Quarterly,Credit Card,No,No,Yes,Yes,No,No,Yes,Yes
1996,Male,67,42,11585.75,678170.65,Annually,Cash,Fiber optic,Yes,No,No,No,Yes,Yes,No
1997,Female,30,31,3341.49,28870.26,Annually,Cash,No,Yes,No,No,No,No,No,Yes
1998,Male,77,26,4164.41,605028.32,Monthly,Bank Transfer,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes
1999,Male,76,32,4085.06,462957.62,Annually,Cash,DSL,Yes,Yes,Yes,No,Yes,No,No
2000,Male,49,52,5867.41,560411.39,Annually,Digital Wallet,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
2001,Male,67,20,10153.37,335752.18,Semi Annually,Bank Transfer,DSL,Yes,Yes,No,No,No,No,Yes
2002,Female,32,40,4945.05,692908.49,Monthly,Digital Wallet,DSL,Yes,Yes,Yes,No,Yes,No,Yes
2003,Female,53,59,9712.55,257387.73,Monthly,Digital Wallet,No,No,Yes,Yes,Yes,Yes,Yes,No
2004,Female,66,14,1557.14,227214.68,Monthly,Cheque,DSL,No,Yes,No,Yes,No,No,Yes
2005,Female,22,44,10759.91,248383.01,Annually,Digital Wallet,DSL,Yes,No,Yes,Yes,No,No,No
2006,Male,39,48,2386.59,621747.44,Monthly,Cash,No,Yes,Yes,Yes,No,Yes,No,No
2007,Female,33,43,662.58,401280.47,Quarterly,Credit Card,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
2008,Male,58,16,2068.58,434297.41,Semi Annually,Bank Transfer,Fiber optic,No,No,Yes,No,No,Yes,No
2009,Male,27,35,2450.85,667007.78,Semi Annually,Bank Transfer,DSL,No,No,Yes,No,No,Yes,No
2010,Male,41,53,6200.35,668358.79,Annually,Bank Transfer,No,No,No,Yes,No,Yes,Yes,Yes
2011,Male,35,34,5509.27,137773.1,Monthly,Credit Card,Fiber optic,Yes,Yes,Yes,No,No,Yes,No
2012,Male,66,3,8647.32,444316.46,Semi Annually,Digital Wallet,No,No,No,Yes,Yes,Yes,No,No
2013,Female,35,68,801.22,109554.38,Annually,Cheque,No,No,Yes,Yes,No,Yes,No,Yes
2014,Female,24,5,6072.93,696137.49,Annually,Cash,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes
2015,Female,21,10,4123.16,671234.5,Semi Annually,Bank Transfer,No,No,Yes,Yes,Yes,No,No,No
2016,Female,43,52,7642.33,680985.6,Monthly,Cash,DSL,Yes,Yes,Yes,Yes,Yes,No,No
2017,Male,22,29,715.66,566838.22,Monthly,Digital Wallet,No,No,Yes,No,No,No,Yes,No
2018,Female,77,31,612.23,378833.07,Quarterly,Cheque,DSL,No,No,No,No,No,No,No
2019,Male,72,66,5241.57,329729.77,Quarterly,Bank Transfer,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No
2020,Female,33,69,9773.81,322227.41,Monthly,Digital Wallet,No,Yes,No,No,Yes,Yes,No,Yes
2021,Male,52,37,8118.91,62308.1,Quarterly,Cheque,DSL,Yes,Yes,Yes,Yes,No,Yes,No
2022,Male,43,27,397.13,759607.53,Quarterly,Bank Transfer,Fiber optic,Yes,No,No,No,Yes,Yes,Yes
2023,Female,35,33,2305.97,365717.77,Semi Annually,Digital Wallet,DSL,No,Yes,Yes,No,Yes,No,No
2024,Male,46,68,2875.43,744790.77,Monthly,Cash,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2025,Male,40,59,5192.1,704613.46,Semi Annually,Credit Card,DSL,Yes,Yes,No,No,No,No,No
2026,Female,70,64,7123.25,664602.21,Semi Annually,Bank Transfer,DSL,Yes,No,No,Yes,Yes,Yes,Yes
2027,Male,31,44,2754.23,474764.02,Annually,Cheque,DSL,No,Yes,Yes,No,Yes,Yes,Yes
2028,Female,32,49,4713.67,90229.15,Monthly,Cheque,No,Yes,No,No,Yes,No,Yes,No
2029,Female,66,53,7090.53,265890.05,Semi Annually,Credit Card,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No
2030,Female,50,49,4724.54,486833.11,Quarterly,Credit Card,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No
2031,Male,42,66,1889.4,20630.09,Annually,Digital Wallet,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes
2032,Male,38,63,6001.6,43678.42,Quarterly,Credit Card,No,No,Yes,No,No,No,No,No
2033,Male,34,25,4023.13,545354.07,Annually,Bank Transfer,DSL,No,Yes,No,No,No,No,Yes
2034,Female,40,4,10397.42,711680.25,Quarterly,Credit Card,No,No,Yes,Yes,No,Yes,Yes,Yes
2035,Male,74,51,9352.37,685578.87,Quarterly,Bank Transfer,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2036,Female,60,11,2445.25,142834.77,Quarterly,Cash,No,Yes,No,No,No,Yes,No,Yes
2037,Female,34,17,2001.1,729874.43,Semi Annually,Credit Card,Fiber optic,Yes,No,Yes,Yes,No,No,No
2038,Male,75,66,4302.58,560078.74,Monthly,Cash,No,No,Yes,Yes,Yes,Yes,Yes,No
2039,Female,31,70,5063.66,575897.5,Annually,Cheque,DSL,No,No,Yes,No,Yes,Yes,Yes
2040,Male,46,69,11197.81,250192.55,Semi Annually,Credit Card,Fiber optic,Yes,No,No,Yes,No,No,No
2041,Male,37,29,3759.12,575637.45,Annually,Cheque,Fiber optic,No,No,Yes,Yes,No,No,No
2042,Male,47,20,10437.5,570720.1,Semi Annually,Cash,DSL,No,Yes,Yes,No,Yes,No,Yes
2043,Male,36,27,6162.65,479785.77,Annually,Cheque,DSL,Yes,No,Yes,No,Yes,Yes,Yes
2044,Male,70,8,10650.36,292257.84,Annually,Cash,No,Yes,No,Yes,Yes,Yes,Yes,Yes
2045,Female,56,61,8483.05,650701.41,Quarterly,Digital Wallet,DSL,Yes,No,Yes,Yes,No,No,No
2046,Female,73,28,8558.99,750639.17,Annually,Cash,DSL,Yes,Yes,Yes,No,No,Yes,Yes
2047,Female,30,70,6321.81,697211.86,Annually,Digital Wallet,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes
2048,Male,35,3,10115.59,201953.56,Quarterly,Cheque,Fiber optic,Yes,No,Yes,No,Yes,No,Yes
2049,Male,40,69,3202.21,362082.32,Semi Annually,Cash,DSL,Yes,No,Yes,Yes,No,No,No
2050,Male,79,7,10906.75,280507.34,Semi Annually,Digital Wallet,Fiber optic,Yes,Yes,Yes,Yes,No,No,No
2051,Female,63,60,7713.96,568908.84,Monthly,Cash,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes
2052,Male,50,4,5376.77,666877.37,Monthly,Bank Transfer,Fiber optic,Yes,No,No,No,No,No,No
2053,Female,56,5,11789.84,180478.94,Monthly,Bank Transfer,DSL,No,Yes,No,Yes,Yes,No,Yes
2054,Female,57,11,10371.77,758347.67,Monthly,Cheque,DSL,Yes,No,Yes,No,No,No,No
2055,Male,35,15,9309.85,545090.02,Annually,Bank Transfer,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No
2056,Male,26,64,3432.05,182573.82,Annually,Credit Card,No,Yes,Yes,No,Yes,No,No,Yes
2057,Female,50,13,11690.14,303164.74,Monthly,Digital Wallet,No,No,No,No,Yes,No,Yes,Yes
2058,Male,49,7,8967.25,92639.42,Quarterly,Credit Card,No,No,Yes,Yes,Yes,Yes,Yes,Yes
2059,Female,78,6,7341.56,481684.5,Monthly,Bank Transfer,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes
2060,Male,71,56,11077.23,143661.3,Semi Annually,Cheque,Fiber optic,Yes,Yes,Yes,Yes,No,No,No
2061,Male,34,64,2113.74,557541.05,Annually,Credit Card,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes
2062,Female,36,50,1840.39,592424.93,Quarterly,Cheque,Fiber optic,No,Yes,No,Yes,Yes,No,No
2063,Male,44,30,6851.82,388674.51,Semi Annually,Cash,No,No,Yes,No,Yes,Yes,Yes,Yes
2064,Female,23,22,869.22,84115.25,Quarterly,Credit Card,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes
2065,Male,52,25,8035.04,492589.82,Quarterly,Cash,No,Yes,Yes,No,No,Yes,Yes,Yes
2066,Female,73,28,3040.75,304042.15,Monthly,Credit Card,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes
2067,Female,54,39,1604.51,760221.5,Semi Annually,Digital Wallet,No,No,Yes,No,No,No,No,No
2068,Male,51,67,5032.05,415432.51,Monthly,Cheque,Fiber optic,No,Yes,Yes,No,Yes,No,No
2069,Female,37,5,5698.21,67090.19,Semi Annually,Cash,DSL,No,No,Yes,No,No,Yes,Yes
2070,Male,42,65,2211.72,512478.78,Annually,Bank Transfer,DSL,Yes,No,No,Yes,Yes,No,Yes
2071,Male,21,15,690.12,625689.42,Semi Annually,Credit Card,No,No,No,Yes,Yes,No,Yes,No
2072,Male,27,67,5085.86,136797.22,Annually,Cash,DSL,Yes,Yes,No,Yes,No,Yes,Yes
2073,Female,27,40,9162.41,364755.32,Annually,Credit Card,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes
2074,Female,41,69,10515.56,597125.59,Monthly,Credit Card,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes
2075,Male,38,43,1351.07,26189.96,Annually,Credit Card,No,Yes,No,Yes,No,No,No,No
2076,Male,28,1,6391.17,32886.14,Monthly,Cash,Fiber optic,Yes,Yes,No,Yes,Yes,No,No
2077,Female,44,22,3308.16,544760.53,Quarterly,Cash,DSL,Yes,No,No,Yes,No,No,No
2078,Male,33,62,4620.68,582849.93,Quarterly,Credit Card,No,No,Yes,Yes,No,Yes,No,No
2079,Male,43,26,11214.61,678236.86,Quarterly,Bank Transfer,No,Yes,Yes,Yes,Yes,Yes,No,Yes
2080,Female,78,18,4354.48,325683.85,Semi Annually,Cheque,DSL,No,No,Yes,Yes,No,Yes,No
2081,Male,78,48,4511.08,317923.57,Annually,Credit Card,DSL,No,Yes,No,No,Yes,No,Yes
2082,Female,47,9,2670.87,446370.7,Monthly,Bank Transfer,DSL,No,No,No,No,No,No,Yes
2083,Male,66,1,11528.22,608288.29,Quarterly,Cheque,No,No,No,Yes,No,No,No,No
2084,Female,33,9,5586.55,516383.84,Monthly,Credit Card,No,Yes,Yes,Yes,No,No,Yes,No
2085,Male,24,23,6930.63,268585.41,Quarterly,Cheque,Fiber optic,Yes,No,No,No,Yes,No,No
2086,Male,33,45,5547.38,283772.33,Annually,Credit Card,No,No,No,Yes,No,Yes,No,No
2087,Female,52,2,3184.45,612773.9,Quarterly,Cash,No,Yes,Yes,Yes,Yes,Yes,Yes,No
2088,Male,75,14,9762.87,432370.86,Monthly,Credit Card,Fiber optic,Yes,No,No,No,Yes,No,No
2089,Female,33,38,535.96,87401.18,Quarterly,Credit Card,No,Yes,No,No,No,Yes,No,Yes
2090,Male,57,40,8344.87,130866.01,Monthly,Credit Card,Fiber optic,No,Yes,Yes,No,No,No,Yes
2091,Female,79,63,7212.42,682440.4,Quarterly,Credit Card,Fiber optic,No,Yes,No,No,No,No,Yes
2092,Female,29,16,1902.51,799054.71,Monthly,Bank Transfer,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes
2093,Female,52,6,2157.68,275189.5,Quarterly,Digital Wallet,DSL,Yes,Yes,No,No,Yes,Yes,No
2094,Female,66,3,7978.86,315494.31,Annually,Bank Transfer,DSL,Yes,No,No,Yes,No,No,No
2095,Male,38,14,3883.24,132045.54,Quarterly,Bank Transfer,No,No,Yes,No,No,No,No,Yes
2096,Male,67,66,3335.71,196213.34,Semi Annually,Cash,Fiber optic,No,No,No,Yes,No,Yes,No
2097,Female,60,67,898.04,345457.58,Monthly,Credit Card,DSL,No,Yes,No,Yes,Yes,Yes,No
2098,Female,53,31,9244.5,234667.82,Quarterly,Bank Transfer,Fiber optic,No,Yes,No,Yes,Yes,No,No
2099,Female,65,33,10615.53,564125.64,Semi Annually,Cheque,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes
2100,Male,34,1,9874.16,434901.06,Monthly,Credit Card,DSL,No,No,Yes,No,Yes,Yes,No
2101,Male,49,44,5699.2,659614.73,Quarterly,Cash,Fiber optic,Yes,No,Yes,No,Yes,Yes,No
2102,Male,58,15,6500.69,582374.68,Quarterly,Cash,No,No,No,Yes,No,Yes,No,No
2103,Male,23,37,3058.86,111199.48,Annually,Cheque,No,No,No,No,No,Yes,Yes,No
2104,Female,41,27,2239.69,107477.28,Quarterly,Cash,No,Yes,Yes,No,No,Yes,No,Yes
2105,Female,44,48,9911.41,717562.42,Monthly,Credit Card,No,Yes,No,Yes,No,No,No,Yes
2106,Female,37,27,9620.46,657413.88,Semi Annually,Digital Wallet,DSL,No,No,No,Yes,No,Yes,No
2107,Male,42,12,9372.85,379654.69,Quarterly,Digital Wallet,DSL,No,Yes,No,No,Yes,Yes,Yes
2108,Male,19,67,5667.64,112987.67,Semi Annually,Bank Transfer,No,Yes,Yes,Yes,Yes,No,Yes,Yes
2109,Male,26,30,10401.19,719875.27,Monthly,Cash,DSL,No,No,Yes,Yes,No,Yes,No
2110,Female,45,66,11129.54,192253.44,Monthly,Credit Card,No,No,No,Yes,Yes,No,Yes,No
2111,Female,70,7,4074.46,38072.47,Quarterly,Cheque,DSL,No,No,No,Yes,No,Yes,Yes
2112,Male,78,34,2851.4,740149.22,Annually,Cheque,DSL,Yes,No,No,No,No,No,No
2113,Female,55,32,5678.3,649059.14,Quarterly,Credit Card,Fiber optic,No,No,No,No,No,No,No
2114,Male,20,39,2316.05,557850.54,Annually,Credit Card,No,Yes,No,Yes,Yes,No,Yes,No
2115,Male,37,43,10631.23,36883.98,Quarterly,Cheque,Fiber optic,No,No,No,No,No,No,Yes
2116,Female,23,43,4188.29,427460.63,Semi Annually,Cash,No,No,No,No,No,No,Yes,No
2117,Male,56,3,6998.83,526372.56,Annually,Bank Transfer,DSL,No,Yes,No,Yes,No,Yes,Yes
2118,Female,50,46,7217.69,609884.32,Annually,Bank Transfer,No,Yes,Yes,No,No,Yes,No,No
2119,Male,72,32,6276.86,382148.37,Semi Annually,Bank Transfer,Fiber optic,Yes,No,Yes,No,Yes,Yes,No
2120,Female,18,43,2047.0,763145.95,Quarterly,Credit Card,Fiber optic,Yes,No,No,No,No,Yes,Yes
2121,Female,54,3,11893.81,203377.04,Monthly,Cheque,DSL,Yes,Yes,No,Yes,No,Yes,Yes
2122,Female,23,63,2236.72,65090.58,Monthly,Cheque,Fiber optic,No,Yes,No,Yes,Yes,No,No
2123,Male,62,40,9067.79,272885.33,Quarterly,Cheque,DSL,Yes,No,Yes,Yes,Yes,No,No
2124,Male,51,18,9538.08,532825.85,Semi Annually,Cheque,DSL,No,No,No,No,Yes,No,Yes
2125,Female,64,67,1912.93,592354.19,Monthly,Cheque,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2126,Female,32,62,11211.33,593412.55,Semi Annually,Digital Wallet,DSL,No,Yes,No,Yes,Yes,Yes,No
2127,Male,62,10,5955.55,97432.32,Quarterly,Credit Card,DSL,No,No,No,No,Yes,No,Yes
2128,Male,43,52,7620.82,709220.67,Semi Annually,Credit Card,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes
2129,Male,74,46,7777.8,231858.63,Semi Annually,Digital Wallet,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes
2130,Female,31,55,6158.47,175829.78,Semi Annually,Bank Transfer,Fiber optic,No,Yes,No,No,Yes,No,No
2131,Male,75,46,1875.86,495421.41,Monthly,Cash,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes
2132,Male,71,60,9070.69,177360.77,Semi Annually,Credit Card,DSL,Yes,No,Yes,No,Yes,No,No
2133,Female,24,26,7065.07,411350.41,Annually,Credit Card,No,No,No,Yes,No,No,No,No
2134,Male,63,27,1600.43,331553.46,Semi Annually,Digital Wallet,No,Yes,Yes,No,No,Yes,Yes,Yes
2135,Male,75,38,8463.8,193307.07,Semi Annually,Credit Card,No,Yes,No,No,Yes,No,Yes,Yes
2136,Male,48,22,8492.61,240727.11,Quarterly,Credit Card,No,No,Yes,No,No,No,No,No
2137,Female,41,26,6672.14,347651.71,Semi Annually,Bank Transfer,Fiber optic,Yes,No,Yes,No,No,No,Yes
2138,Female,76,69,1268.48,283466.67,Semi Annually,Digital Wallet,DSL,Yes,No,No,No,No,No,No
2139,Female,48,35,4361.2,311444.87,Monthly,Credit Card,Fiber optic,Yes,No,Yes,Yes,Yes,No,No
2140,Female,46,66,800.9,590993.35,Annually,Cheque,Fiber optic,No,Yes,Yes,No,Yes,No,Yes
2141,Female,59,51,5835.63,143020.13,Quarterly,Digital Wallet,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes
2142,Female,49,18,10896.08,505818.68,Annually,Bank Transfer,DSL,No,Yes,Yes,Yes,Yes,No,No
2143,Female,34,43,226.59,545744.64,Semi Annually,Cash,Fiber optic,No,No,No,Yes,No,Yes,No
2144,Male,31,12,3346.34,643648.77,Monthly,Credit Card,DSL,Yes,No,Yes,No,Yes,Yes,No
2145,Male,57,3,9638.34,679388.47,Annually,Cheque,No,No,No,Yes,Yes,Yes,No,Yes
2146,Female,53,7,316.36,135345.78,Annually,Cheque,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
2147,Male,75,6,320.05,119226.0,Annually,Cash,DSL,Yes,No,Yes,Yes,No,No,Yes
2148,Male,65,45,7407.66,495669.1,Annually,Digital Wallet,Fiber optic,Yes,No,Yes,Yes,Yes,No,No
2149,Female,41,39,9512.56,607964.07,Annually,Bank Transfer,No,Yes,Yes,Yes,No,Yes,No,No
2150,Male,62,51,9362.76,225137.88,Monthly,Credit Card,DSL,No,No,No,No,Yes,No,No
2151,Male,71,9,9399.02,425419.29,Semi Annually,Credit Card,No,Yes,No,No,Yes,Yes,No,Yes
2152,Male,44,23,4459.87,620069.15,Monthly,Credit Card,No,Yes,Yes,No,No,Yes,No,No
2153,Male,42,12,10616.14,616327.46,Monthly,Cheque,DSL,No,Yes,No,Yes,Yes,No,No
2154,Male,76,62,351.46,526517.93,Monthly,Digital Wallet,Fiber optic,Yes,No,Yes,No,Yes,No,No
2155,Female,49,40,3883.83,72242.28,Monthly,Cash,DSL,Yes,No,Yes,No,No,Yes,Yes
2156,Female,69,54,4178.81,50008.65,Semi Annually,Digital Wallet,No,Yes,Yes,No,No,Yes,Yes,Yes
2157,Female,35,7,2153.74,316871.79,Semi Annually,Bank Transfer,DSL,No,Yes,No,Yes,No,Yes,No
2158,Male,63,17,4167.47,31083.07,Monthly,Bank Transfer,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes
2159,Female,35,50,7113.43,724274.02,Annually,Cash,DSL,No,Yes,No,Yes,No,No,No
2160,Male,54,24,6339.3,25914.29,Semi Annually,Cheque,No,No,No,Yes,No,No,No,Yes
2161,Male,43,2,3969.24,33394.16,Semi Annually,Cash,Fiber optic,Yes,Yes,No,No,No,No,No
2162,Male,26,33,9042.06,140608.63,Monthly,Bank Transfer,Fiber optic,Yes,No,No,No,No,Yes,Yes
2163,Male,77,21,8634.53,505341.95,Annually,Cheque,DSL,Yes,No,No,Yes,No,No,No
2164,Female,52,53,3512.22,437827.77,Annually,Digital Wallet,DSL,Yes,No,No,Yes,Yes,Yes,No
2165,Female,25,46,4014.1,530994.84,Monthly,Bank Transfer,DSL,No,Yes,Yes,Yes,No,Yes,No
2166,Male,37,45,3592.74,715908.56,Monthly,Cheque,No,Yes,No,Yes,No,No,Yes,No
2167,Female,71,9,1720.44,369407.06,Semi Annually,Cheque,Fiber optic,No,Yes,Yes,Yes,No,No,No
2168,Male,59,6,9082.82,44662.02,Semi Annually,Credit Card,Fiber optic,Yes,No,Yes,Yes,No,No,Yes
2169,Female,39,51,746.06,613162.33,Quarterly,Digital Wallet,Fiber optic,Yes,Yes,No,No,No,No,No
2170,Female,36,35,1976.85,651451.93,Quarterly,Cheque,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes
2171,Male,47,53,1442.59,49411.8,Monthly,Cash,Fiber optic,No,No,Yes,No,Yes,Yes,No
2172,Female,70,19,9939.0,201850.94,Quarterly,Digital Wallet,No,No,No,Yes,No,Yes,Yes,No
2173,Male,45,69,719.3,618771.47,Annually,Digital Wallet,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes
2174,Female,52,25,8042.6,307162.64,Annually,Bank Transfer,DSL,Yes,No,Yes,No,No,Yes,No
2175,Male,60,11,724.8,383394.6,Annually,Digital Wallet,No,Yes,Yes,No,No,Yes,No,No
2176,Male,28,17,9480.03,660308.84,Semi Annually,Digital Wallet,No,No,No,No,Yes,Yes,Yes,No
2177,Female,48,36,10970.03,84749.44,Quarterly,Credit Card,Fiber optic,No,Yes,No,Yes,Yes,No,No
2178,Female,66,21,5944.75,545054.62,Quarterly,Digital Wallet,DSL,No,No,Yes,Yes,No,Yes,Yes
2179,Male,65,18,9693.59,179837.67,Monthly,Cheque,DSL,No,Yes,Yes,Yes,No,No,No
2180,Female,56,60,8535.64,59494.63,Semi Annually,Cash,Fiber optic,Yes,No,No,No,Yes,Yes,No
2181,Female,53,18,9588.5,533373.3,Semi Annually,Credit Card,No,No,Yes,No,Yes,Yes,Yes,Yes
2182,Male,47,1,9247.95,105915.68,Semi Annually,Credit Card,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes
2183,Male,40,14,2623.34,600135.73,Annually,Credit Card,No,No,Yes,Yes,No,No,Yes,Yes
2184,Female,36,8,6094.8,170137.26,Semi Annually,Credit Card,Fiber optic,Yes,No,Yes,No,Yes,Yes,No
2185,Male,29,66,11532.89,48324.5,Quarterly,Bank Transfer,DSL,Yes,No,No,No,No,No,Yes
2186,Male,32,51,4253.69,88445.0,Monthly,Credit Card,Fiber optic,Yes,Yes,No,No,No,Yes,No
2187,Male,48,60,11651.75,674603.5,Quarterly,Bank Transfer,DSL,Yes,No,No,Yes,No,No,No
2188,Female,60,34,7081.31,303064.89,Semi Annually,Bank Transfer,Fiber optic,Yes,No,No,No,Yes,No,Yes
2189,Female,54,36,5647.01,248790.65,Monthly,Digital Wallet,DSL,Yes,No,No,Yes,Yes,No,No
2190,Male,54,62,7961.54,398047.07,Annually,Cash,DSL,Yes,Yes,No,Yes,No,Yes,Yes
2191,Female,32,1,9826.9,510016.73,Monthly,Digital Wallet,DSL,No,Yes,No,Yes,No,Yes,No
2192,Male,46,42,4851.66,39310.77,Semi Annually,Bank Transfer,DSL,No,Yes,No,Yes,No,Yes,No
2193,Female,67,1,588.86,719568.93,Semi Annually,Digital Wallet,DSL,No,No,No,No,Yes,No,Yes
2194,Male,60,54,8563.91,767200.28,Monthly,Cheque,Fiber optic,No,No,No,Yes,Yes,No,No
2195,Male,43,47,11482.77,339672.38,Semi Annually,Credit Card,Fiber optic,No,No,No,Yes,No,No,No
2196,Female,61,39,7574.84,335976.83,Semi Annually,Credit Card,Fiber optic,No,No,Yes,No,No,No,No
2197,Male,19,30,2423.29,704062.34,Semi Annually,Bank Transfer,No,Yes,Yes,No,Yes,No,No,Yes
2198,Female,37,7,3129.26,349156.32,Semi Annually,Digital Wallet,DSL,Yes,No,No,No,Yes,No,No
2199,Female,32,22,10935.06,686390.05,Monthly,Cheque,No,Yes,No,No,No,No,Yes,Yes
2200,Male,69,50,360.03,32386.19,Monthly,Cheque,DSL,Yes,Yes,Yes,No,No,No,Yes
2201,Male,21,45,6675.21,396823.98,Quarterly,Cheque,DSL,No,No,Yes,No,No,No,Yes
2202,Female,39,10,2072.4,762418.95,Annually,Bank Transfer,Fiber optic,No,No,Yes,No,No,Yes,No
2203,Male,67,14,3536.62,209715.68,Annually,Digital Wallet,No,Yes,No,Yes,Yes,No,Yes,No
2204,Male,55,46,3822.38,220262.31,Quarterly,Cheque,DSL,No,Yes,Yes,Yes,Yes,No,Yes
2205,Male,40,6,2787.54,507797.16,Monthly,Cheque,Fiber optic,No,No,No,Yes,No,No,Yes
2206,Male,76,21,9549.75,741690.8,Quarterly,Digital Wallet,No,No,Yes,No,No,No,No,No
2207,Male,43,62,4120.07,167006.37,Semi Annually,Digital Wallet,No,Yes,No,Yes,Yes,Yes,Yes,No
2208,Female,68,19,4276.72,738104.31,Semi Annually,Credit Card,DSL,Yes,Yes,No,Yes,No,No,Yes
2209,Female,28,62,5545.48,533772.96,Annually,Cash,DSL,No,Yes,Yes,No,Yes,Yes,Yes
2210,Male,45,53,10847.08,794507.38,Monthly,Cash,Fiber optic,No,Yes,No,No,Yes,No,Yes
2211,Male,73,24,8320.44,591802.49,Annually,Cheque,No,No,Yes,No,Yes,No,No,No
2212,Male,19,56,928.65,537562.43,Quarterly,Digital Wallet,No,Yes,No,No,Yes,No,No,Yes
2213,Female,76,62,663.29,653773.51,Annually,Credit Card,DSL,No,Yes,No,No,No,No,Yes
2214,Male,25,34,6883.39,148360.85,Annually,Bank Transfer,Fiber optic,No,No,No,Yes,Yes,Yes,Yes
2215,Female,46,22,10667.31,757328.63,Semi Annually,Cash,No,Yes,Yes,No,Yes,No,Yes,No
2216,Female,28,68,4014.37,140820.45,Annually,Cash,DSL,No,Yes,No,Yes,No,Yes,No
2217,Female,54,57,3123.71,30279.59,Quarterly,Digital Wallet,No,Yes,Yes,No,Yes,No,Yes,No
2218,Male,35,10,9028.65,561306.9,Monthly,Bank Transfer,No,Yes,No,No,No,Yes,Yes,Yes
2219,Female,72,66,7304.68,155830.39,Annually,Cash,No,Yes,Yes,Yes,Yes,No,No,No
2220,Male,79,8,6867.32,609415.01,Monthly,Credit Card,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes
